source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-222","1bc52c1e05855e31","1bc52c1e05855e31d86b12b0f2a89c2e3f5332531b9f7562de9282c376c063b3","G2A1P3-SK-0080","g2/a1/sk|a1-koennen|a1.card.a1-koennen.native|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-koennen","a1.card.a1-koennen.native","varēt • prast","können","Byť schopný • Vedieť","Byť schopný • Vedieť","Byť schopný • Vedieť","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Pri nemeckom slove „können“ sú významy „byť schopný“ a „vedieť“ správne vystihnuté slovenskými prekladmi.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-223","e6edc55e7d668f73","e6edc55e7d668f7330d0f1f8ce78b3b17f93b4513565f97486faa7cb0ef810bd","G2A1P3-SK-0081","g2/a1/sk|a1-koennen|a1.card.a1-koennen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-koennen","a1.card.a1-koennen.study.translation","varēt • prast","können","Byť schopný • Vedieť","Byť schopný • Vedieť","Byť schopný • Vedieť","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Pre „können“ je dvojica „Byť schopný • Vedieť“ prirodzená a významovo zodpovedá schopnosti aj ovládaniu nejakej činnosti.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-223","e38b2c2f2c4313ba","e38b2c2f2c4313ba36ccd71adf99172827fc4715f30bcc87753fd66c47c03fe8","G2A1P3-SK-0082","g2/a1/sk|a1-kosten|a1.card.a1-kosten.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-kosten","a1.card.a1-kosten.study.comparison[0].meaning","maksāt (cenu) • cik maksā","kosten","Platiť (cena) • Koľko","Platiť (cena) • Koľko","Platiť (cena) • Koľko","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Stáť (o cene) • Koľko to stojí","Nemecké „kosten“ znamená, že niečo má určitú cenu, preto treba „stáť“ namiesto „platiť“; druhý význam prirodzene vyjadruje otázka „Koľko to stojí?“.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-222","0ed6c5f9c3c176ce","0ed6c5f9c3c176cea508c4dcc7b0463a0ec8407491c20f12b97e5fcaa4960cad","G2A1P3-SK-0085","g2/a1/sk|a1-kosten|a1.card.a1-kosten.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-kosten","a1.card.a1-kosten.study.important[0]","kosten un bezahlen nav sinonīmi: kosten = cik maksā; bezahlen = samaksāt naudu.","kosten","Kosten a bezahlen nie sú synonymá: kosten = koľko to stojí • Bezahlen = platiť peniaze.","Kosten a bezahlen nie sú synonymá: kosten = koľko to stojí • Bezahlen = platiť peniaze.","Kosten a bezahlen nie sú synonymá: kosten = koľko to stojí • Bezahlen = platiť peniaze.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","„kosten“ a „bezahlen“ nie sú synonymá: „kosten“ = koľko to stojí • „bezahlen“ = zaplatiť","Pri nemeckých slovesách „kosten“ a „bezahlen“ treba rozlíšiť cenu od úhrady; „bezahlen“ sa po slovensky prekladá prirodzene ako „zaplatiť“, nie všeobecne „platiť peniaze“.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-223","b69becf6bfa52c71","b69becf6bfa52c71d777c7e67cc3f304f6506119248dfe5707ff4b5dece80fdd","G2A1P3-SK-0086","g2/a1/sk|a1-land|a1.card.a1-land.native|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-land","a1.card.a1-land.native","valsts • zeme","Land","Krajina • Zem","Krajina • Zem","Krajina • Zem","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Nemecké podstatné meno „Land“ môže znamenať „krajina“ aj „zem“, takže oba slovenské významy sú správne.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-222","38167bb3d31ffa12","38167bb3d31ffa123f697d0e1291ef2434bba39639d8e85b2527de1ee2257c7e","G2A1P3-SK-0087","g2/a1/sk|a1-land|a1.card.a1-land.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-land","a1.card.a1-land.study.translation","valsts • zeme","Land","Krajina • Zem","Krajina • Zem","Krajina • Zem","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Pre „Land“ je spojenie „Krajina • Zem“ významovo presné a zachytáva význam štátu aj územia.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-223","c8d9a34edc16bee1","c8d9a34edc16bee145c9e1b4b57cdd809b9a5594c4771c0fc08ac2b91f03ffc7","G2A1P3-SK-0088","g2/a1/sk|a1-lang|a1.card.a1-lang.native|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-lang","a1.card.a1-lang.native","garš • ilgs","lang","Dlhý • Dlhý","Dlhý • Dlhý","Dlhý • Dlhý","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Dlhý • Dlho trvajúci","Nemecké „lang“ označuje dĺžku aj časové trvanie; opakovanie „Dlhý“ nerozlišuje druhý význam, ktorý lepšie vyjadruje „dlho trvajúci“.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-222","495d2d9046ef7bdb","495d2d9046ef7bdb953fe0c4752843d66878e0d91b271bd62123d801c135c47d","G2A1P3-SK-0089","g2/a1/sk|a1-lang|a1.card.a1-lang.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-lang","a1.card.a1-lang.study.translation","garš • ilgs","lang","Dlhý • Dlhý","Dlhý • Dlhý","Dlhý • Dlhý","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Dlhý • Dlho trvajúci","Pri „lang“ treba okrem priestorovej dĺžky uviesť aj význam dlhého trvania, preto druhý preklad nahrádza duplicitné „Dlhý“.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-223","a33ac74c808607e3","a33ac74c808607e37ef6fcb9a7aec466147c7b992ee0fafa275ce40b39329dda","G2A1P3-SK-0090","g2/a1/sk|a1-lassen|a1.card.a1-lassen.native|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-lassen","a1.card.a1-lassen.native","atstāt • ļaut","lassen","Odísť • Povoliť","Odísť • Povoliť","Odísť • Povoliť","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Nechať • Dovoliť","Nemecké „lassen“ znamená niečo ponechať alebo niekomu niečo dovoliť; „odísť“ označuje odchod a nie je správnym prekladom tohto slovesa.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-223","d2203497d1286bb4","d2203497d1286bb4d1f0994d27213b4a1763bed553630449c483a5ef26df7cd4","G2A1P3-SK-0091","g2/a1/sk|a1-lassen|a1.card.a1-lassen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","sk","","crowdin-staging/g2/sk-a1.json","a1-lassen","a1.card.a1-lassen.study.translation","atstāt • ļaut","lassen","Odísť • Povoliť","Odísť • Povoliť","Odísť • Povoliť","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Nechať • Dovoliť","Pre „lassen“ sú slovenské infinitívy „nechať“ a „dovoliť“ významovo presné, zatiaľ čo „odísť“ má opačný význam konať odchod.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
